id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8933606,Haight/Castro + Big Deck with View,370518,Brent,,Haight Ashbury,37.77052401,-122.4380861,Private room,89,2,28,5/1/2017,1.21,2,0
16416050,Stunning Victorian Penthouse,6891075,Ryan,,Haight Ashbury,37.77596146,-122.4429545,Entire home/apt,1000,1,9,9/4/2017,1.13,2,141
2485508,"Sunny Room in Safe Area Nr UCSF, GG Park, Transit",9918093,Kris,,Haight Ashbury,37.76117573,-122.44797,Private room,115,2,57,9/24/2017,1.48,1,75
212783,Haight Ashbury Experience Room 1,1032643,Josh,,Haight Ashbury,37.77107886,-122.4494184,Private room,98,2,264,9/16/2017,3.58,6,347
10944402,Spacious Bright Apartment in NOPA,730606,Shahed,,Haight Ashbury,37.77352284,-122.4516266,Private room,195,1,0,,,1,0
2965351,2 BR Cole Valley Flat,15130772,Lora,,Haight Ashbury,37.76250217,-122.44936,Entire home/apt,220,3,24,4/16/2017,0.6,1,0
18349074,Private Four Bed Room in Historic B&B - Poster,117141107,Amber,,Haight Ashbury,37.77029912,-122.4493162,Private room,150,1,18,9/20/2017,4.03,11,87
149996,Private in the Heart of the Haight,722990,Julia,,Haight Ashbury,37.76902675,-122.4461149,Entire home/apt,168,30,94,3/4/2017,1.29,1,96
3701662,NOPA Edwardian near Haight/Ashbury,1096,Brandon,,Haight Ashbury,37.77386692,-122.4468895,Entire home/apt,349,4,23,8/3/2015,0.62,1,0
791573,Historic Haight/Ashbury Apartment,3057214,Gavin,,Haight Ashbury,37.77406595,-122.4428167,Private room,80,3,103,9/15/2017,2.03,1,284
1768239,Stunning Views2 near Haight&Castro!,3685746,Deb & Greg,,Haight Ashbury,37.76357224,-122.4458117,Entire home/apt,160,30,36,7/23/2017,0.74,2,243
8844548,The Carriage House,46316665,Allen,,Haight Ashbury,37.77177772,-122.4454102,Entire home/apt,257,1,181,9/8/2017,7.57,1,22
671230,Bungalow on top of San Francisco,3401792,Jeff,,Haight Ashbury,37.76881029,-122.4404588,Entire home/apt,250,2,11,9/18/2017,0.18,1,314
130565,Large flat in Cole Valley (w/cat),642739,Margaret,,Haight Ashbury,37.76570437,-122.448585,Entire home/apt,350,5,6,1/1/2016,0.08,1,274
3012660,Lovely room in Haight Ashbury,15352505,Alexander,,Haight Ashbury,37.7711612,-122.4440731,Private room,57,14,2,8/29/2015,0.05,1,0
6748152,"Charming, sunny room!",4870160,Zach,,Haight Ashbury,37.77269241,-122.4398718,Private room,84,1,0,,,1,0
13728813,Serene Apartment in the Best Neighborhood,4461321,Rachael,,Haight Ashbury,37.77461806,-122.4402726,Entire home/apt,200,3,3,7/17/2017,0.25,1,7
12965538,Cole Valley Apartment,5181513,Caitlin,,Haight Ashbury,37.76684218,-122.4472548,Private room,85,5,2,6/1/2016,0.12,1,0
10881291,Light Filled Edwardian Flat,43026751,Todd,,Haight Ashbury,37.76533066,-122.4439406,Entire home/apt,800,1,0,,,1,0
10926639,"Large room with 2 beds & bathroom, next to GG Park",196333,Erik,,Haight Ashbury,37.77362984,-122.4465675,Private room,109,2,75,9/17/2017,3.73,1,32
18037180,Gorgeous Serenity in the city with parking,80544181,Chris,,Haight Ashbury,37.77238379,-122.4524908,Entire home/apt,500,3,8,9/30/2017,3.48,1,57
7918,A Friendly Room,21994,Aaron,,Haight Ashbury,37.7666896,-122.4525046,Private room,65,32,17,11/21/2016,0.17,7,365
16202104,2 Bdrms in a Grand Victorian with a lovely garden!,40536296,Mustapha,,Haight Ashbury,37.77219709,-122.4423674,Private room,375,1,3,9/14/2017,1.53,3,364
18463004,Welcome to Kings Landing in the Haight Ashbury!,99270779,Benjamin,,Haight Ashbury,37.77206317,-122.4432554,Entire home/apt,299,3,8,9/15/2017,2.02,1,152
14219518,Charming spacious room in Victorian house,40016123,Caroline,,Haight Ashbury,37.77114741,-122.4373469,Private room,129,2,51,9/11/2017,4.1,3,16
2825966,Cole Valley Central Studio,81592,John,,Haight Ashbury,37.76464891,-122.4484798,Entire home/apt,169,4,59,9/9/2017,1.56,1,342
9877717,Immaculate and Bright Edwardian,2463835,Ryan,,Haight Ashbury,37.7742023,-122.4488975,Entire home/apt,195,1,52,9/4/2017,2.77,1,316
379255,Beautiful 4-bdrm in San Francisco,1904628,Clare,,Haight Ashbury,37.76587674,-122.4428136,Entire home/apt,672,4,3,9/1/2013,0.05,1,74
9972077,Quiet Luxury in Central San Francisco,47980391,Michael And Kraig,,Haight Ashbury,37.76122501,-122.4509505,Entire home/apt,150,2,24,9/4/2017,1.22,1,2
1259611,Charming Studio in Haight Ashbury,1352817,Margo,,Haight Ashbury,37.77076477,-122.4393501,Entire home/apt,185,3,110,9/24/2017,2.2,1,331
997382,Haight Ashbury Experience Room 5,1032643,Josh,,Haight Ashbury,37.77030333,-122.4502068,Private room,53,2,281,9/17/2017,5.18,6,298
11070558,"Small, Simple & Lovely in NoPA",50336547,Ro,,Haight Ashbury,37.77412707,-122.4423995,Entire home/apt,160,2,7,8/12/2017,0.36,1,60
2046552,Perfect Large/Multi-Family Getaway,10491767,Tom,,Haight Ashbury,37.7691335,-122.4456034,Entire home/apt,375,4,40,9/7/2017,1.19,1,11
19822088,2-Bed/2-Bath Victorian in Upper Haight!,13526805,Milena,,Haight Ashbury,37.76955423,-122.451944,Entire home/apt,349,3,1,8/6/2017,0.52,2,0
18314694,Bright & Spacious Haight Ashbury Front Room #2,123485258,Joe,,Haight Ashbury,37.76877873,-122.4475188,Private room,150,2,0,,,4,74
12023104,Haight Ashbury 2BR 1BA Victorian,44296618,Andrea,,Haight Ashbury,37.77068992,-122.4509612,Private room,100,2,99,9/17/2017,5.36,1,35
226594,Beautiful Cole Valley/Haight Flat.,1191853,Steve,,Haight Ashbury,37.76968017,-122.4519325,Private room,120,1,55,9/20/2017,0.75,1,336
9598259,Spacious room in Victorian Mansion,3000588,Zain,,Haight Ashbury,37.77299824,-122.4489683,Private room,78,1,0,,,1,0
8762652,Sunny room in the Panhandle,7884943,Elise,,Haight Ashbury,37.77152654,-122.4400572,Private room,90,1,1,10/12/2015,0.04,1,0
13170498,Large studio across Golden Gate Park in the Haight,4076124,Joyce,,Haight Ashbury,37.76907132,-122.4527942,Entire home/apt,175,2,16,5/8/2017,1.09,1,0
12309468,Charming sf studio,66380691,Ashley,,Haight Ashbury,37.7702367,-122.4520824,Entire home/apt,250,1,0,,,1,365
8189664,Private Master Bedroom + Bathroom!,18160955,Asya,,Haight Ashbury,37.77170696,-122.4450242,Private room,106,6,0,,,1,0
7861157,Small 2BR Flat with Garden Views from Living Area,7173776,Lucia,,Haight Ashbury,37.77454213,-122.451093,Entire home/apt,215,3,85,9/16/2017,3.4,1,138
4879306,Beautiful Victorian with bay winows,13831579,Michelle,,Haight Ashbury,37.76915747,-122.4514607,Entire home/apt,98,2,1,1/1/2015,0.03,1,0
17511326,Cole Valley Cottage,383029,Steph,,Haight Ashbury,37.76175938,-122.4493613,Entire home/apt,230,2,7,9/14/2017,1.21,1,104
4993804,Beautifully 1880's Victorian,4195316,Greg,,Haight Ashbury,37.7759118,-122.4387732,Entire home/apt,775,3,41,9/14/2017,1.31,1,224
3229488,Room in San Francisco View Home,2711732,Keith,,Haight Ashbury,37.7684836,-122.4393345,Private room,125,1,101,9/26/2017,2.51,5,16
5927579,Private Room in Sunny Victorian ,16548239,Mike,,Haight Ashbury,37.76207978,-122.4498652,Private room,125,1,0,,,3,0
1208928,Haight Ashbury Victorian Flat with Modern Design,739859,Jeff,,Haight Ashbury,37.7691827,-122.4484887,Entire home/apt,390,3,64,9/6/2017,1.26,3,251
20197948,Room with a view! 10min walk to Castro and GG park,125925308,Katarina,,Haight Ashbury,37.76077758,-122.4476834,Private room,91,2,5,9/15/2017,2.94,1,0
5747240,Sunny two bedroom victorian.,16548239,Mike,,Haight Ashbury,37.76343271,-122.4501234,Entire home/apt,500,1,0,,,3,0
6812162,1 bdrm in beautiful Victorian home,35662871,Julie,,Haight Ashbury,37.76763219,-122.4500911,Private room,225,2,2,10/14/2015,0.08,1,0
4321720,Modern room with view of Alamo Sq,7628795,Michael And Novita,,Haight Ashbury,37.77469241,-122.4395633,Private room,165,2,61,9/14/2017,1.69,2,167
2978994,San Francisco Best Views ,8136192,Craig,,Haight Ashbury,37.76617574,-122.4426545,Private room,325,3,1,6/30/2014,0.03,1,0
930955,3BR/2BA central Cole Valley condo 1500 sf,5014272,Luke And Sue,,Haight Ashbury,37.7609721,-122.4483689,Entire home/apt,400,30,95,8/12/2017,1.7,1,306
14627950,3 bedroom Classic Victorian NoPa,90807118,Christine,,Haight Ashbury,37.77461154,-122.4435138,Entire home/apt,1025,4,1,10/7/2016,0.08,1,6
5960738,Historic Sunny Cole Valley Flat,27513654,Steve,,Haight Ashbury,37.76620171,-122.4525133,Entire home/apt,480,2,10,7/12/2017,0.35,1,298
3585034,"Cole Valley 2 BR Flat, Center of SF",18060329,Matthew,,Haight Ashbury,37.76110323,-122.4486503,Entire home/apt,200,2,10,9/3/2017,0.26,1,4
356791,EXPERIENCE SAN FRANCISCO IN STYLE!,1805856,Adam N Alex,,Haight Ashbury,37.77036599,-122.45318,Private room,250,2,26,6/6/2014,0.41,2,365
8761630,Bohemian Victorian Writer's Flat,2017539,Amanda,,Haight Ashbury,37.76994395,-122.447776,Entire home/apt,150,1,1,11/2/2015,0.04,1,0
209514,Haight Ashbury Experience Room 2,1032643,Josh,,Haight Ashbury,37.77118402,-122.4496256,Private room,92,1,271,9/15/2017,3.67,6,348
12042,Sunny/Sunset view room,21994,Aaron,,Haight Ashbury,37.76894262,-122.4477822,Private room,85,32,5,10/18/2015,0.09,7,365
1605483,"Cozy Blue Room: Haight, Central SF!",1125797,Siobhann,,Haight Ashbury,37.76551046,-122.4494596,Private room,89,2,90,9/23/2017,2.02,1,116
11891378,UPSCALE CONDO. GREAT LOCATION,29533605,Sidra,,Haight Ashbury,37.77052578,-122.4396989,Entire home/apt,120,15,1,9/7/2017,1,1,0
10236578,2br (3 BEDS) - On Park - By Haight,15490780,Rachel,,Haight Ashbury,37.77351657,-122.452442,Entire home/apt,650,1,0,,,1,0
19673760,Two level Nopa Victorian,21781810,Sam,,Haight Ashbury,37.77603277,-122.4438802,Entire home/apt,500,4,1,8/14/2017,0.6,1,0
3240016,Great Duboce Park Garden Apartment,13973946,Sandra,,Haight Ashbury,37.76947242,-122.4377042,Entire home/apt,140,30,153,6/16/2017,3.84,2,319
8908906,Spacious Apartment  Haight Ashbury,27653019,Thomas,,Haight Ashbury,37.77105561,-122.4443931,Entire home/apt,320,1,0,,,1,0
12041,Sunny/Sunset view room,21994,Aaron,,Haight Ashbury,37.77018946,-122.4459422,Private room,85,32,5,10/16/2016,0.07,7,365
14774354,CAMPER Available - Bring Your Guests Next To YOU!,87392388,Ori,,Haight Ashbury,37.76803807,-122.4480046,Entire home/apt,99,7,0,,,1,362
1552454,"Serene, soaring views, near Haight",3861556,Shira,,Haight Ashbury,37.76355857,-122.4453903,Entire home/apt,108,10,4,3/9/2014,0.08,1,0
896938,Cole Valley Charm!,4401321,Beth,,Haight Ashbury,37.76374766,-122.4496132,Private room,80,1,305,9/25/2017,5.35,2,132
19476428,Summer Remix,8952143,André,,Haight Ashbury,37.77383358,-122.4399081,Private room,70,5,30,9/21/2017,9.47,1,269
602036,Eclectic Queen Anne Victorian in NOPA,224980,Robin,,Haight Ashbury,37.77585851,-122.4424276,Entire home/apt,315,7,1,9/22/2017,1,1,289
2061039,Sunny Edwardian 2-Bedroom Apartment,9387424,Donal,,Haight Ashbury,37.77501096,-122.4445273,Entire home/apt,290,2,0,,,1,304
15413120,"13' Ceilings, Victorian Flat NOPA",1520210,Anthony,,Haight Ashbury,37.77248044,-122.4393549,Entire home/apt,195,1,61,9/17/2017,5.29,1,18
5730174,Huge Victorian Room In the ❤ Of SF!,461851,Ryan,,Haight Ashbury,37.76985913,-122.4418496,Private room,149,1,30,9/23/2017,1.22,2,335
1650429,Private Room in Beautiful NOPA Home,1970975,Stevie And Gabby,,Haight Ashbury,37.7753937,-122.442302,Private room,125,2,1,8/30/2015,0.04,1,0
19181272,Victorian home in Haight Ashbury,9033120,Cody Chance,,Haight Ashbury,37.76950288,-122.4487356,Private room,90,4,2,8/15/2017,1.05,1,30
10802306,Bright and Spacious 2 Bedroom in Cole Valley,9018490,Mara,,Haight Ashbury,37.7670606,-122.4483916,Entire home/apt,499,2,5,9/17/2017,0.27,1,14
5320351,Cozy Private Room in NOPA Edwardian,4730499,Maryam,,Haight Ashbury,37.77474826,-122.4421195,Private room,80,30,13,8/1/2017,0.5,1,323
1633933,Rare Loft in Victorian house,484257,Jean-Michel,,Haight Ashbury,37.77014552,-122.4535283,Private room,139,2,55,9/23/2017,1.13,2,344
7204489,Private Room in Charming Victorian,2581487,Natalie,,Haight Ashbury,37.7720752,-122.4472482,Private room,124,2,1,9/18/2015,0.04,1,0
18345542,Private Room in Historic B&B - Summer of Love Room,117141107,Amber,,Haight Ashbury,37.76909007,-122.4509988,Private room,150,1,8,9/27/2017,1.57,11,25
2026910,Sweet Edwardian NOPA 3Bd w/Views & Parking,7096906,Bree,,Haight Ashbury,37.77399815,-122.4530911,Entire home/apt,550,2,81,8/24/2017,1.81,1,151
17233693,Spacious Entire Top Floor in Haight Ashbury,34985576,Cristina,,Haight Ashbury,37.76977196,-122.4506117,Entire home/apt,210,2,9,7/15/2017,1.18,1,0
9678100,Charming San Francisco Home,50002350,Monique,,Haight Ashbury,37.77397828,-122.4443227,Entire home/apt,200,7,0,,,1,0
191632,Private Entrance Garden Studio,583207,Maria,,Haight Ashbury,37.77310912,-122.4497861,Entire home/apt,135,2,299,9/30/2017,4,1,316
6467452,Spacious flat near Haight/Ashbury,31169422,Theodore,,Haight Ashbury,37.77524539,-122.4480511,Entire home/apt,155,21,0,,,1,0
12005182,Blue House Grotto,64201770,Sherri,,Haight Ashbury,37.77191661,-122.4435415,Private room,125,1,2,2/8/2017,0.11,1,0
8084655,Spacious Room in Victorian Mansion,22203902,Jeffrey,,Haight Ashbury,37.77262253,-122.4481444,Private room,180,1,0,,,1,0
9186305,Serene Golden Gate Park Home,5317770,Clifton,,Haight Ashbury,37.7697027,-122.4523414,Private room,80,4,47,10/1/2017,2.15,2,124
7302136,"Spacious Apt, Sunset View, Convenient Neighborhood",38249439,Janet,,Haight Ashbury,37.76515705,-122.4465764,Entire home/apt,99,3,9,8/31/2017,0.35,1,0
27505,Top Floor Victorian Flat,118809,Christopher,,Haight Ashbury,37.77441526,-122.439866,Entire home/apt,500,3,1,11/27/2011,0.01,1,355
5942800,At Home in Cole Valley,382474,Kyle,,Haight Ashbury,37.7655239,-122.4513241,Entire home/apt,300,2,0,,,1,0
4729656,1BR in NOPA near Haight & Alamo Sq,4168170,Oscar,,Haight Ashbury,37.7743342,-122.4416459,Entire home/apt,150,2,0,,,1,0
4135201,Contemporary SF - Private Bath #1,1635200,David,,Haight Ashbury,37.76316868,-122.4467758,Private room,119,2,51,9/28/2017,2.33,2,52
10801460,2 BR/1 B Perfect for Super Bowl 50!,3812152,Erica,,Haight Ashbury,37.77169196,-122.4399261,Entire home/apt,800,2,0,,,3,0
126046,SF Victorian With Skyline Views ,625762,Ryan And Lindsea,,Haight Ashbury,37.76813476,-122.444936,Entire home/apt,170,30,77,8/12/2017,1.05,2,336
8186958,Beautiful flat in great location,40702493,Hallie,,Haight Ashbury,37.77412452,-122.4383501,Entire home/apt,275,2,0,,,1,0
5204426,"4 BR, 2.5BA Family Friendly Home",17130018,Erik,,Haight Ashbury,37.76465334,-122.4525681,Entire home/apt,600,3,4,11/27/2016,0.15,1,0
7858587,Haight Ashbury Experience Room L,1032643,Josh,,Haight Ashbury,37.77042567,-122.4482497,Private room,68,2,95,9/15/2017,3.73,6,359
13298437,"1 BR + double futon, Haight/Ashbury & GG Park!!",3812152,Erica,,Haight Ashbury,37.7729341,-122.4393513,Private room,60,10,5,7/23/2017,0.32,3,0
43778,Lyon's Den,127367,Annette,,Haight Ashbury,37.7727162,-122.4408369,Entire home/apt,120,30,7,10/2/2014,0.08,25,305
12610297,Extra Large Room - Your Own Studio - 1,2442220,Dan,,Haight Ashbury,37.7707643,-122.4438429,Private room,100,4,5,5/12/2017,0.35,3,0
18737881,Share room at the Red Victorian on Haight st.,130035283,Alexandra,,Haight Ashbury,37.76895374,-122.4488378,Shared room,45,2,0,,,1,68
6941379,Historic Haight-Ashbury Victorian,3190405,Alex (And Cat),,Haight Ashbury,37.77098638,-122.4505389,Entire home/apt,350,2,11,8/14/2017,0.4,1,360
1206261,In the Heart of Haight/Ashbury # 6,4677165,Ashirvadam,,Haight Ashbury,37.77106949,-122.4487436,Private room,99,1,129,9/16/2017,2.47,3,335
17344333,"Shared Room, Historic B&B: Air Bunk, Peacock Room",117141107,Amber,,Haight Ashbury,37.769769,-122.4505222,Shared room,100,1,6,9/25/2017,0.85,11,111
21112601,Sweet Haight Ashbury Suite Room #1,123485258,Joe,,Haight Ashbury,37.76959824,-122.4513741,Private room,199,2,0,,,4,72
7022309,Sunny Queen in a restored Edwardian,9177164,Beth,,Haight Ashbury,37.77497609,-122.4435542,Private room,93,1,48,8/26/2017,1.81,4,47
3122882,Friendly Inviting Room in NOPA,10354038,Kara,,Haight Ashbury,37.77566961,-122.4460764,Private room,140,2,94,9/18/2017,2.3,1,82
4695477,Private Garden Studio near UCSF,8812791,Maria,,Haight Ashbury,37.76611756,-122.4517365,Private room,139,3,102,9/30/2017,3.08,2,56
3138935,"Central SF, Secluded 2BR Garden Apt",5391643,Dan,,Haight Ashbury,37.77424379,-122.4515903,Entire home/apt,250,2,137,9/19/2017,3.37,1,342
7628183,garden retreat,40016123,Caroline,,Haight Ashbury,37.7697142,-122.4374873,Private room,128,2,29,9/21/2017,2.38,3,16
20555113,Luxury Crash Pad,125461202,Dave,,Haight Ashbury,37.75986682,-122.4479158,Private room,90,4,0,,,3,173
1975404,Haight Owner-Designer Apt w/Parking,10197471,Paul,,Haight Ashbury,37.7719075,-122.4391783,Entire home/apt,325,3,58,9/3/2017,1.27,1,57
466678,Haight Hideaway on a quiet street!,2285814,Justin & Mandy,,Haight Ashbury,37.76768979,-122.4462847,Entire home/apt,250,1,11,5/8/2016,0.22,1,275
11625548,"Bright, large NOPA apartment",428807,Anjelika,,Haight Ashbury,37.7759342,-122.4446971,Entire home/apt,200,4,10,8/14/2016,0.61,1,0
3565068,Charming Victorian in NOPA,3077248,Beatrice,,Haight Ashbury,37.77413111,-122.4410907,Entire home/apt,400,4,23,8/28/2017,0.59,1,22
1336798,4 BR Victorian-1 blk from Shopping!,7249327,Roger And Judith,,Haight Ashbury,37.77128369,-122.4482286,Entire home/apt,400,30,93,8/25/2017,1.82,1,149
13297150,"Cozy, Comfortable, Clean and Quiet Haight Home",20182948,Eric,,Haight Ashbury,37.76707245,-122.4455884,Entire home/apt,260,2,3,11/25/2016,0.21,1,0
7972343,Room Available in Cole Valley,1025733,Bill,,Haight Ashbury,37.76455472,-122.4470073,Private room,110,1,2,12/6/2015,0.09,1,0
9216997,Lovely Cole Valley Apartment,1035652,Johan,,Haight Ashbury,37.76690585,-122.4512541,Entire home/apt,180,5,8,9/13/2017,0.37,1,137
7807841,Clean & Spacious 1 BR on Park,3117099,Helen,,Haight Ashbury,37.77470343,-122.4429878,Entire home/apt,425,2,9,9/3/2017,0.36,1,327
1309496,Grand Edwardian Flat in Trendy NOPA,7118153,Roy,,Haight Ashbury,37.77600613,-122.441163,Entire home/apt,275,4,20,9/10/2017,0.44,1,7
10839763,Bedroom in Beautiful Victorian,21229755,Matt,,Haight Ashbury,37.77094602,-122.4394324,Private room,65,4,8,6/16/2016,0.42,1,0
13772008,Peaceful Sanctuary in The Heart of Haight/Ashbury,80824107,Toni,,Haight Ashbury,37.77078318,-122.4440097,Entire home/apt,200,2,2,3/13/2017,0.13,1,0
1499843,Bedroom in stylish NOPA flat,3695323,Ruth,,Haight Ashbury,37.7759454,-122.4397117,Private room,180,1,9,6/24/2017,0.24,2,271
15028308,Large and luxurious near Haight and Ashbury,33133017,Olga,,Haight Ashbury,37.77398548,-122.4533031,Entire home/apt,540,2,21,2/21/2017,1.68,1,38
10363272,Beautiful and spacious NoPa home,53336375,Bryce,,Haight Ashbury,37.77218075,-122.4489603,Entire home/apt,1450,4,0,,,1,0
19587340,Large room w office in heart of Haight (long-term),28999775,Ashley,,Haight Ashbury,37.77113554,-122.4518261,Private room,115,14,1,8/26/2017,0.79,1,0
19439849,Spacious Home in the Haight,67496126,Sandra,,Haight Ashbury,37.76762513,-122.4525237,Entire home/apt,170,5,1,9/5/2017,1,1,7
19308750,Modern Apartment in  Ashbury Heights,3406843,Matt & Dorothee,,Haight Ashbury,37.76691511,-122.4446116,Entire home/apt,275,1,1,8/26/2017,0.79,1,41
5550110,Breath-taking views of the city ,5455338,Simona,,Haight Ashbury,37.7706973,-122.4385916,Private room,120,1,0,,,1,0
6415052,3 Bdrm Edwardian w/Views (on Hill),5537980,Chris,,Haight Ashbury,37.76973891,-122.436951,Entire home/apt,370,5,37,9/26/2017,2.21,1,2
13176817,"Bright, charming private bedroom w master bathroom",9315985,Makiko,,Haight Ashbury,37.77569844,-122.4419667,Private room,119,2,4,9/19/2016,0.26,1,0
1335204,Modern Apartment in Central SF,7240090,Jordan,,Haight Ashbury,37.77437046,-122.4432978,Entire home/apt,128,1,7,8/14/2017,0.76,1,0
8155106,Ashbury Heights Elegant Flat,20856424,James,,Haight Ashbury,37.76731365,-122.4457972,Private room,175,1,43,9/24/2017,1.71,1,355
3333870,Cole Valley Smart and Stylish Suite,16831526,Nancy,,Haight Ashbury,37.76350829,-122.4458448,Private room,150,2,114,9/22/2017,2.85,1,335
4623011,Former B&B in the heart of S.F.,23942099,Robert Stern &,,Haight Ashbury,37.76250699,-122.4480305,Private room,125,2,28,9/11/2017,1.04,5,353
9150171,Room in Historic SF,167143,Jessie,,Haight Ashbury,37.76930336,-122.4513975,Private room,99,3,0,,,2,0
19702219,"Large, charming San Francisco apartment!",9038083,Sam,,Haight Ashbury,37.76957607,-122.4527329,Entire home/apt,289,2,1,8/11/2017,0.57,1,0
3006861,2 bedroom in great SF neighborhood,4165887,Edward,,Haight Ashbury,37.76408117,-122.4504959,Entire home/apt,250,4,6,9/24/2017,0.16,1,8
5218679,"Sunny & large Edwardian condo, 1 BDR 1 bath",249857,Carissa,,Haight Ashbury,37.7699475,-122.4481934,Entire home/apt,200,3,1,3/3/2016,0.05,2,38
